"";"url";"total_sentence_count";"num_biased_sentences";"average_bias_strength";"biased_sentence_percentage";"conclusion";"domain";"newsguard"
"468";"https://apnews.com/hub/joe-biden";5;0;0;0;"The article does not seem to be biased as it consists of brief factual statements without any indication of subjective or prejudiced reporting.";"apnews.com";95
"469";"https://ballotpedia.org/Arizona_State_Senate";226;0;0;0;"The article does not seem to be biased as it primarily provides factual information about the Arizona State Senate, its legislative history, and election processes without exhibiting any of the common forms of bias.";"ballotpedia.org";75
"470";"https://ballotpedia.org/Arizona_State_Senate_elections,_2020";155;0;0;0;"The article does not seem to be biased as it primarily provides factual information about the 2020 Arizona State Senate elections and related procedures.";"ballotpedia.org";75
"471";"https://ballotpedia.org/Electoral_College_members_from_Arizona,_2020";17;0;0;0;"The article does not seem to be biased as it provides factual information about the Electoral College and the 2020 election without any indication of subjective or misleading language.";"ballotpedia.org";75
"472";"https://ballotpedia.org/Government_Committee,_Arizona_State_Senate";17;0;0;0;"The article does not seem to be biased as it primarily provides information about the Government Committee of the Arizona State Senate without presenting any subjective opinions or judgments.";"ballotpedia.org";75
"473";"https://ballotpedia.org/Government_of_Maricopa_County,_Arizona";72;0;0;0;"The article does not seem to be biased as it primarily provides factual information about the government structure and election processes in Maricopa County, Arizona.";"ballotpedia.org";75
"474";"https://ballotpedia.org/Illinois_Policy_Institute";45;0;0;0;"The article does not seem to be biased as it primarily provides information about the Illinois Policy Institute's activities and initiatives without presenting it in a prejudiced or unbalanced manner.";"ballotpedia.org";75
"475";"https://ballotpedia.org/Investigations_into_Russian_interference_in_the_2016_presidential_election";322;0;0;0;"The article provides a comprehensive overview of the investigations into Russian interference in the 2016 presidential election, presenting a factual account without exhibiting bias.";"ballotpedia.org";75
"476";"https://ballotpedia.org/Joe_Biden_presidential_campaign,_2020";221;0;0;0;"The article does not seem to be biased as it primarily provides factual information about Joe Biden's presidential campaign, his policy positions, and key events without employing any of the identified bias types.";"ballotpedia.org";75
"477";"https://ballotpedia.org/Joe_Biden_presidential_transition";46;0;0;0;"The article does not seem to be biased as it primarily provides factual information about the activities and personnel involved in the Biden presidential transition.";"ballotpedia.org";75
"478";"https://ballotpedia.org/Laura_Loomer";112;0;0;0;"The article does not seem to be biased as it primarily provides factual information about Laura Loomer's political campaigns and background without employing any biased language or presenting subjective opinions.";"ballotpedia.org";75
"479";"https://ballotpedia.org/Maricopa_County_Board_of_Supervisors_recall,_Arizona_(2021)";32;0;0;0;"The article does not seem to be biased. It provides a factual account of the recall effort against the Maricopa County Board of Supervisors in Arizona without displaying any evident bias.";"ballotpedia.org";75
"480";"https://ballotpedia.org/Presidential_election_in_Arizona,_2020";66;0;0;0;"The article does not seem to be biased as it primarily provides factual information about the 2020 presidential election in Arizona and related electoral processes.";"ballotpedia.org";75
"481";"https://ballotpedia.org/R._Brooke_Jackson";35;0;0;0;"The article does not seem to be biased as it primarily provides factual information about R. Brooke Jackson's career and judicial rulings without presenting it in a way that supports a particular narrative or viewpoint.";"ballotpedia.org";75
"482";"https://ballotpedia.org/Recall_campaigns_in_Arizona";6;0;0;0;"The article does not seem to be biased as it only provides factual information about the recall elections in Arizona and encourages contributions to support its expansion.";"ballotpedia.org";75
"483";"https://ballotpedia.org/Recount_laws_in_Arizona";27;0;0;0;"The article does not seem to be biased as it provides factual information about recount laws in Arizona without promoting a particular viewpoint or using language that implies judgment.";"ballotpedia.org";75
"484";"https://ballotpedia.org/The_Federalist_Papers";28;0;0;0;"The article does not seem to be biased as it provides a historical overview of The Federalist Papers and the arguments for and against the U.S. Constitution without displaying any evident bias.";"ballotpedia.org";75
"485";"https://chicago.cbslocal.com/2021/07/08/unemployment-claims-illinois-june-28/";41;0;0;0;"The article does not seem to be biased as it primarily reports factual information about the number of unemployment claims filed in Illinois and the challenges faced by IDES during the pandemic.";"chicago.cbslocal.com";87,5
"486";"https://chicago.cbslocal.com/2021/07/15/over-21000-unemployment-claims-filed-in-illinois-last-week-amid-covid-19-pandemic/";43;0;0;0;"The article does not seem to be biased as it primarily presents factual information about the increase in unemployment claims in Illinois during the COVID-19 pandemic without employing any of the common bias types.";"chicago.cbslocal.com";87,5
"487";"https://chicago.cbslocal.com/2021/07/20/illinois-unemployment-offices-crime/";16;0;0;0;"The article does not seem to be biased as it primarily reports on criminal activities affecting Illinois unemployment offices and the measures being taken to address them, without showing a tendency to support a particular narrative or viewpoint.";"chicago.cbslocal.com";87,5
"488";"https://deadline.com/2019/05/donald-trump-facebook-ban-reaction-twitter-meeting-1202607293/";29;3;0,566666666666667;10,3448275862069;"The article exhibits bias regarding the issue of social media platform policies towards conservative voices, with a general tendency towards political bias, word choice bias, and emotional sensationalism bias in the reporting.";"deadline.com";100
"489";"https://deadline.com/2020/09/cnns-town-hall-with-joe-biden-draws-3-3-million-short-of-donald-trump-rally-on-fox-news-1234579710/";27;0;0;0;"The article does not seem to be biased as it primarily reports viewership figures and details of the town hall events without introducing subjective opinions or misleading information.";"deadline.com";100
"490";"https://deadline.com/2021/07/donald-trump-florida-rally-ron-desantis-1234785968/";25;0;0;0;"The article does not seem to be biased as it primarily reports on the upcoming rally of former President Donald Trump in Florida and the context surrounding it without displaying any evident bias.";"deadline.com";100
"491";"https://deadline.com/2021/07/fauci-rand-paul-covid-wuhan-hearing-1234796719/";42;4;0,6;9,52380952380952;"The article exhibits bias regarding the interaction between Senator Paul and Dr. Fauci, particularly through speculative claims presented as facts, emotionally charged language, and personal attacks, indicating a general bias tendency towards sensationalism and undermining the credibility of the individuals involved.";"deadline.com";100
"492";"https://deadline.com/2021/07/indictments-expected-thursday-against-trump-organization-and-its-cfo-1234784604/";31;5;0,6;16,1290322580645;"The article exhibits bias through the use of word choice, particularly in the framing of the charges and the portrayal of individuals involved, suggesting a tendency towards a negative perception of the events and the people mentioned.";"deadline.com";100
"493";"https://deadline.com/2021/07/joe-biden-cnn-town-hall-january-6-1234797969/";42;5;0,6;11,9047619047619;"The article exhibits bias regarding the portrayal of political unity and the characterization of certain political actions and policies, particularly through the use of emotionally charged language and subjective opinions. The topics discussed include political division, the January 6 insurrection, and voting rights, with a general bias tendency towards highlighting the challenges and negative aspects of these issues.";"deadline.com";100
"494";"https://deadline.com/2021/07/joe-biden-fox-news-cnn-town-hall-1234797926/";47;2;0,6;4,25531914893617;"The article exhibits bias through the use of word choice, particularly in describing the change in stance of Fox News hosts on vaccinations and the nature of Charlie Kirk's comments, implying judgment and skepticism towards the positions and actions of these individuals.";"deadline.com";100
"495";"https://deadline.com/2021/07/joe-biden-town-hall-cnn-ratings-1234798453/";36;1;0,6;2,77777777777778;"The article exhibits a Word Choice Bias regarding the coverage of a statement made by President Biden about a network's position on vaccination, implying a negative judgment and biased perspective.";"deadline.com";100
"496";"https://deadline.com/2021/11/paul-gosar-twitter-video-alexandria-ocasio-cortez-joe-biden-anime-1234870746/";40;5;0,66;12,5;"The article exhibits bias regarding the actions and responses of Rep. Paul Gosar and the reactions of other political figures, particularly through the use of emotional sensationalism, ad hominem attacks, opinionated language, and biased word choices. The general bias tendency leans towards portraying the events in a highly charged and judgmental manner, particularly against Gosar and his supporters.";"deadline.com";100
"497";"https://denver.cbslocal.com/tag/r-brooke-jackson/";96;0;0;0;"The article does not seem to be biased as it primarily consists of factual news updates and reports without evident instances of subjective or misleading information.";"denver.cbslocal.com";92,5
"498";"https://fivethirtyeight.com/features/dont-let-crowd-sizes-mislead-you/";40;0;0;0;"The article does not seem to be biased as it provides a detailed analysis of the limitations of using crowd sizes as a predictive measure in the context of political campaigns, without showing any indication of favoritism or prejudice towards any candidate or group.";"fivethirtyeight.com";92,5
"499";"https://fivethirtyeight.com/features/many-americans-are-getting-more-money-from-unemployment-than-they-were-from-their-jobs/";67;5;0,56;7,46268656716418;"The article exhibits bias regarding the topic of unemployment benefits, particularly in its portrayal of the U.S. system's historical approach to compensating jobless workers and the complexities of the current crisis-induced changes. The biases identified include Word Choice Bias, Opinionated Bias, Generalization Bias, Anecdotal Evidence Bias, and Speculation Bias, indicating a tendency to present subjective judgments, generalizations, and speculative assertions as objective analysis.";"fivethirtyeight.com";92,5
"500";"https://fivethirtyeight.com/features/where-trumps-conspiracy-theory-about-who-shot-ashli-babbitt-came-from/";51;6;0,633333333333333;11,7647058823529;"The article exhibits bias regarding the discussion of the conspiracy theories surrounding the shooting of Ashli Babbitt, particularly through the use of word choice and the framing of certain groups' actions and beliefs. The general bias tendency leans towards casting doubt on the rationality and credibility of those discussing the event, especially in relation to the political affiliations of the individuals involved.";"fivethirtyeight.com";92,5
"501";"https://fivethirtyeight.com/features/why-one-of-trumps-biggest-legal-threats-is-new-yorks-attorney-general/";47;13;0,630769230769231;27,6595744680851;"The article is biased regarding the legal challenges Trump faces from New York, employing word choice and emotional sensationalism to emphasize the potential threats and negative outcomes for Trump, particularly in the context of state law violations and the actions of the New York attorney general's office.";"fivethirtyeight.com";92,5
"502";"https://fivethirtyeight.com/features/why-there-are-so-few-moderate-republicans-left/";101;2;0,75;1,98019801980198;"The article exhibits bias regarding climate change activism, specifically through the use of Ad Hominem Bias, which undermines the credibility of individuals based on personal attributes rather than engaging with the substance of their arguments.";"fivethirtyeight.com";92,5
"503";"https://fortune.com/2020/10/15/biden-town-hall-trump-election-2020/";34;6;0,583333333333333;17,6470588235294;"The article exhibits bias regarding the portrayal of the town hall events and the candidates' performances, with a tendency to use subjective opinions, projection of motives, and judgmental word choices that favor a critical view of Trump and a sympathetic view of Biden.";"fortune.com";100
"504";"https://fortune.com/2021/02/12/europe-grapples-with-competing-strategies-zero-covid-or-just-brace-for-a-big-wave-of-infection/";51;8;0,6;15,6862745098039;"The article discusses the debates around COVID-19 strategies in Europe, particularly regarding the 'zero-COVID' approach and the acceptance of a 'big wave of infection.' It exhibits a general bias tendency through the use of opinionated language and word choice that implies judgment or presents subjective opinions as facts, particularly in discussing the risks and benefits of different strategies.";"fortune.com";100
"505";"https://fortune.com/2021/05/14/covid-zero-reopen-hong-kong-singapore/";61;11;0,590909090909091;18,0327868852459;"The article exhibits bias regarding the 'COVID Zero' strategy, particularly through the use of word choice and projection bias, which influence the reader to question the viability and sustainability of this approach compared to the more open strategies adopted in other regions. The general bias tendency leans towards portraying the 'COVID Zero' strategy in a negative light, suggesting it is overly restrictive, impractical, and out of step with the approaches taken by countries with higher infection rates.";"fortune.com";100
"506";"https://fortune.com/2021/06/18/australia-covid-zero-closed-borders-reopen-lockdown/";74;10;0,6;13,5135135135135;"The article exhibits bias regarding Australia's COVID-19 response, particularly in its portrayal of the country's measures as excessively harsh or isolated without a balanced consideration of the public health rationale or the context in which these decisions were made. The bias tendency leans towards using word choice and opinionated statements to influence the reader's perception of the effectiveness and appropriateness of Australia's policies.";"fortune.com";100
"507";"https://fortune.com/2021/06/28/australia-covid-zero-delta-variant-sydney-lockdown/";27;9;0,6;33,3333333333333;"The article exhibits bias regarding Australia's COVID-19 response, particularly in its portrayal of the 'COVID-zero' strategy, vaccination rollout, economic impact, and political implications. The biases identified include Word Choice Bias, Comparison Bias, Speculation Bias, Emotional Sensationalism Bias, and Causal Misunderstanding Bias, indicating a tendency to present information in a manner that may influence the reader's perception negatively.";"fortune.com";100
"508";"https://fortune.com/2021/07/01/australia-international-arrivals-cut-half-delta-variant-covid/";26;8;0,6125;30,7692307692308;"The article exhibits bias regarding the COVID-19 response in Australia, particularly in its portrayal of the government's strategies and actions, the vaccination program's challenges, and the criticisms from political figures. The biases identified include Opinionated Bias, Word Choice Bias, Generalization Bias, and Causal Misunderstanding Bias, indicating a tendency to present certain viewpoints and judgments in a manner that may influence the reader's perception negatively.";"fortune.com";100
"509";"https://fortune.com/2021/07/03/trump-organization-indictment-charges-bernie-madoff-financial-crimes/";54;10;0,59;18,5185185185185;"The article is biased regarding the allegations in the Trump Organization indictment, employing a variety of bias types such as Word Choice Bias, Projection Bias, Opinionated Bias, Emotional Sensationalism Bias, Speculation Bias, and others. The general bias tendency leans towards portraying the allegations in a dramatic and negative light, drawing speculative and emotionally charged parallels to past scandals and criminal activities.";"fortune.com";100
"510";"https://fortune.com/2021/07/04/weisselberg-divorce-trump-organization-probe-cfo-arrest/";60;21;0,6;35;"The article is biased regarding the legal proceedings involving the Trump Organization and Allen Weisselberg, particularly in its portrayal of Jennifer Weisselberg’s perspective and the financial matters under scrutiny. The bias is primarily manifested through the selective use of emotionally charged language, the framing of personal struggles in a legal context, and the presentation of complex financial and legal issues in a manner that implies judgment and wrongdoing without a balanced presentation of evidence.";"fortune.com";100
"511";"https://fortune.com/2021/07/20/dr-fauci-vs-rand-paul-testimony-hearing-today/";21;4;0,675;19,047619047619;"The article exhibits bias through the use of word choice and ad hominem attacks, particularly in the framing of the conflict between Fauci and Paul. The general bias tendency leans towards sensationalism and personal confrontation rather than a neutral presentation of the facts and arguments.";"fortune.com";100
"512";"https://fortune.com/2021/07/23/covid-vaccines-for-kids-when-can-children-get-vaccinated/";20;4;0,6;20;"The article exhibits bias regarding the discussion of COVID vaccines for children, particularly through the use of word choice and speculation, which may influence the reader's perception of vaccination rates and the timeline for vaccine availability.";"fortune.com";100
"513";"https://gellerreport.com/2021/07/ashli-babbitts-mom-nancy-pelosi-orchestrated-the-killing-of-my-daughter.html/";61;4;0,65;6,55737704918033;"The article is biased regarding the events of Jan. 6 and the death of Ashli Babbitt, demonstrating a general bias tendency through the use of emotionally charged language, opinion presented as fact, and a misunderstanding of causality.";"gellerreport.com";10
"514";"https://grabien.com/story.php?id=355535";27;2;0,75;7,40740740740741;"The article is biased against Joe Biden, employing Ad Hominem Bias to attack his character and fitness for office without addressing the substance of his decisions or policies.";"grabien.com";67,5
"515";"https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/";37;2;0,6;5,4054054054054;"The article exhibits bias through the use of word choice, particularly in framing Biden's approach in a positive light regarding democracy preservation, while subtly suggesting a negative trend in his approval ratings. The general bias tendency leans towards favoring Biden over Trump in certain aspects.";"graphics.reuters.com";95
"516";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/china/";13;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting statistics and data collection methodologies regarding the coronavirus pandemic in Mainland China.";"graphics.reuters.com";95
"517";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/israel/";12;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting factual information about the coronavirus counts, charts, and maps in Israel, along with a discussion on the methodology and data sources. There is no indication of any subjective opinions, misleading statements, or judgmental language that would suggest bias.";"graphics.reuters.com";95
"518";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/japan/";13;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting statistics and data related to the coronavirus pandemic in Japan, without introducing subjective opinions or misleading information.";"graphics.reuters.com";95
"519";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/pakistan/";12;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting factual information about the coronavirus counts in Pakistan and the methodology behind the data collection and analysis.";"graphics.reuters.com";95
"520";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/russia/";14;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting statistics and data related to the coronavirus outbreak in Russia, without introducing subjective opinions or misleading information.";"graphics.reuters.com";95
"521";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/saudi-arabia/";12;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting factual information about the coronavirus counts, charts, and maps in Saudi Arabia, along with an explanation of the methodology and data sources. There is no indication of any subjective opinions, misleading statements, or judgmental language that would suggest bias.";"graphics.reuters.com";95
"522";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/taiwan/";12;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting COVID-19 data and discussing the methodology of data collection and analysis.";"graphics.reuters.com";95
"523";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/countries-and-territories/united-arab-emirates/";12;0;0;0;"The article does not seem to be biased as it primarily focuses on presenting factual information about the coronavirus counts, charts, and maps in the United Arab Emirates, along with a discussion on the methodology and data sources. There is no indication of any subjective opinions, misleading statements, or judgmental language that would suggest bias.";"graphics.reuters.com";95
"524";"https://graphics.reuters.com/world-coronavirus-tracker-and-maps/vaccination-rollout-and-access/";24;0;0;0;"The article does not seem to be biased as it primarily focuses on providing information about the COVID-19 vaccination rollout plans and data collection efforts without displaying any evident bias towards a particular viewpoint or group.";"graphics.reuters.com";95
"525";"https://hbr.org/2020/12/covid-19-vaccine-trials-are-a-case-study-on-the-challenges-of-data-literacy";7;0;0;0;"The article does not seem to be biased as it provides a balanced discussion on the challenges of data literacy in interpreting vaccine efficacy results and their implications for decision-making in both health and business contexts.";"hbr.org";100
"526";"https://jamanetwork.com/journals/jama/fullarticle/2780562";251;0;0;0;"The article does not seem to be biased as it primarily presents the findings of a randomized clinical trial on the efficacy and safety of two inactivated SARS-CoV-2 vaccines in adults, without displaying any evident bias in the reporting.";"jamanetwork.com";92,5
"527";"https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2782121";149;0;0;0;"The article does not seem to be biased as it presents a retrospective cohort study on the association of BNT162b2 mRNA and mRNA-1273 vaccines with COVID-19 infection and hospitalization among patients with cirrhosis in a factual and objective manner.";"jamanetwork.com";92,5
"528";"https://meaww.com/biden-half-empty-town-hall-student-body-council-pulls-people";32;5;0,78;15,625;"The article exhibits bias through the use of word choice and ad hominem attacks, particularly in the context of reporting on the attendance of a CNN town hall featuring President Joe Biden. The biases are directed towards diminishing the significance of the event and undermining the credibility and competence of the president.";"meaww.com";92,5
"529";"https://meaww.com/trump-popular-biden-comparing-phoenix-rally-cnn-townhall";48;10;0,6;20,8333333333333;"The article exhibits bias through the use of word choice and opinionated statements to favorably portray Donald Trump and unfavorably depict Joe Biden, particularly in the context of their respective event attendances. The general bias tendency leans towards presenting Trump in a more positive light regarding his popularity and support, while casting doubt on the credibility and enthusiasm of Biden's supporters.";"meaww.com";92,5
"530";"https://newrepublic.com/article/155108/root-joe-biden-incoherence";68;9;0,711111111111111;13,2352941176471;"The article exhibits bias against Joe Biden, particularly regarding his campaign strategy, policy discussions, and personal attributes. The biases identified include Ad Hominem Bias, Opinionated Bias, and Word Choice Bias, with a general tendency to criticize Biden's coherence, policy positions, and historical behavior without a balanced or objective analysis.";"newrepublic.com";92,5
"531";"https://newrepublic.com/article/162682/anthony-fauci-right-wing-media-attacks";37;8;0,825;21,6216216216216;"The article is biased regarding the portrayal of Dr. Anthony Fauci and the political motivations behind the attacks on him. It exhibits a strong political bias, particularly in its critique of the right's strategies and its defense of Fauci's actions, while also employing ad hominem attacks and emotional sensationalism to undermine the credibility of Fauci's critics.";"newrepublic.com";92,5
"532";"https://newrepublic.com/article/162937/who-killed-ashli-babbitt-january-6";76;10;0,7;13,1578947368421;"The article is biased regarding the events surrounding the death of Ashli Babbitt, employing a variety of bias types such as Word Choice Bias, Opinionated Bias, Straw Man Bias, Causal Misunderstanding Bias, Speculation Bias, and Emotional Sensationalism Bias. The general bias tendency leans towards portraying Babbitt and the reactions to her death in a negative light, particularly from the perspective of conservative and Trump-supporting figures.";"newrepublic.com";92,5
"533";"https://newrepublic.com/article/72194/the-end-hunger";150;0;0;0;"The article does not seem to be biased as it provides a comprehensive and balanced historical overview of famines, discussing their causes and implications without promoting a particular agenda or viewpoint.";"newrepublic.com";92,5
"534";"https://news.sky.com/story/cleo-smith-missing-four-year-old-found-in-locked-house-detectives-say-they-were-shocked-and-elated-12458576";47;0;0;0;"The article does not seem to be biased as it primarily focuses on reporting the events and reactions surrounding the discovery of Cleo Smith, without introducing any subjective or misleading information.";"news.sky.com";95
"535";"https://news.sky.com/topic/joe-biden-7848";0;0;0;0;"The article does not seem to be biased as it is a generic news headline without any specific content to analyze for bias.";"news.sky.com";95
"536";"https://news.yahoo.com/allen-weisselbergs-ex-daughter-law-145713173.html";9;2;0,6;22,2222222222222;"The article exhibits bias through the use of speculative language and word choice that implies a negative judgment on Trump's involvement in tax fraud, without presenting concrete evidence. The topic discussed is the ongoing investigation against the Trump Organization and Allen Weisselberg, with a general bias tendency towards sensationalism and speculation.";"news.yahoo.com";100
"537";"https://news.yahoo.com/australian-tv-channel-calls-biden-091631825.html";19;9;0,688888888888889;47,3684210526316;"The article exhibits a strong bias against Joe Biden, particularly regarding his cognitive abilities and leadership, employing a range of bias types such as Ad Hominem, Speculation, Emotional Sensationalism, and Word Choice Bias. The general bias tendency is to undermine Biden's credibility and competence through personal attacks, speculative judgments, and emotionally charged language.";"news.yahoo.com";100
"538";"https://news.yahoo.com/biden-hurries-off-stage-asked-000100977.html";17;2;0,6;11,7647058823529;"The article exhibits bias through the use of word choice, particularly in describing Biden's response and the historical context of UFOs, which leans towards a more sensational and judgmental presentation rather than an objective one.";"news.yahoo.com";100
"539";"https://news.yahoo.com/congressional-colleagues-sister-denounce-rep-205317565.html?fr=sychp_catchall";37;7;0,614285714285714;18,9189189189189;"The article is biased regarding the actions and responses to Rep. Paul Gosar's controversial tweet, showing bias tendencies such as Emotional Sensationalism, Ad Hominem, Discriminatory, Opinionated, Political, Projection, and Word Choice Bias.";"news.yahoo.com";100
"540";"https://news.yahoo.com/doj-under-donald-trump-sat-055156552.html";1;1;0,8;100;"The article exhibits political bias against the Trump administration, particularly in the context of the Department of Justice's actions regarding the indictment of Thomas Barrack. The general bias tendency leans towards portraying the administration in a negative light regarding its handling of legal matters.";"news.yahoo.com";100
"541";"https://news.yahoo.com/don-t-care-think-m-090743030.html";14;1;1;7,14285714285714;"The article exhibits a Word Choice Bias regarding the discussion of the Capitol riot, particularly in the direct quote from President Biden, which uses emotionally charged language to emphasize the gravity of the event.";"news.yahoo.com";100
"542";"https://news.yahoo.com/dr-fauci-to-rand-paul-if-anybody-is-lying-here-senator-it-is-you-181509085.html";46;8;0,6;17,3913043478261;"The article exhibits bias through the use of word choice, particularly in describing the interactions between Sen. Rand Paul and Dr. Anthony Fauci, which tends to portray Paul in a negative light and Fauci as unjustly targeted. The general bias tendency leans towards undermining Paul's positions and criticisms while sympathizing with Fauci's perspective.";"news.yahoo.com";100
"543";"https://news.yahoo.com/everything-you-need-to-know-about-tuesdays-hearings-on-the-jan-6-insurrection-090012712.html";81;17;0,6;20,9876543209877;"The article is biased regarding the Jan. 6 insurrection hearings, demonstrating a general bias tendency through the use of word choice, straw man arguments, generalizations, and speculative assertions to influence the reader's perception of the investigation and the involved parties.";"news.yahoo.com";100
"544";"https://news.yahoo.com/ex-daughter-law-trump-organization-191614670.html";20;5;0,6;25;"The article exhibits bias regarding the investigation into the Trump Organization, particularly in its word choice and speculative framing of events, which may influence the reader's perception of the individuals and the situation without presenting a balanced or evidence-based view.";"news.yahoo.com";100
"545";"https://news.yahoo.com/fact-check-biden-cnn-town-215715719.html";32;2;0,6;6,25;"The article is biased regarding the comparison of crowd sizes between Trump's rally and Biden's town hall, suggesting that the difference in attendance is not indicative of popularity and criticizing the use of such comparisons as false or misleading.";"news.yahoo.com";100
"546";"https://news.yahoo.com/factbox-countries-covid-19-vaccines-133945118.html";24;0;0;0;"The article does not seem to be biased as it provides a factual overview of countries' decisions to make COVID-19 vaccines mandatory for certain groups, without presenting information in a way that supports a particular narrative or viewpoint.";"news.yahoo.com";100
"547";"https://news.yahoo.com/fauci-disputes-nih-funded-research-052800021.html";18;2;0,7;11,1111111111111;"The article exhibits bias regarding the discussion on Dr. Anthony Fauci's testimony and the research at the Wuhan Institute of Virology, particularly through the use of Projection Bias and Word Choice Bias, which may influence the reader's perception of the events and the individuals involved.";"news.yahoo.com";100
"548";"https://news.yahoo.com/fauci-refutes-attacks-gop-senator-155953113.html";25;6;0,633333333333333;24;"The article is biased regarding the discussion on the origins of Covid-19 and the involvement of Dr. Fauci, showing a general bias tendency towards discrediting opposing viewpoints through ad hominem attacks, opinionated assertions, word choice, and political framing.";"news.yahoo.com";100
"549";"https://news.yahoo.com/fbi-searches-project-veritas-personnel-173750571.html";24;2;0,6;8,33333333333333;"The article exhibits bias through the use of word choice, particularly in describing Project Veritas and in the statements made by Mr. O’Keefe, which imply negative connotations and cast doubt on the integrity of the investigation.";"news.yahoo.com";100
"550";"https://news.yahoo.com/gop-rep-paul-gosar-posts-025428050.html?fr=sychp_catchall";38;10;0,66;26,3157894736842;"The article exhibits bias regarding the actions and statements of Rep. Paul Gosar, particularly through the use of emotional sensationalism, word choice, ad hominem attacks, and opinionated statements. The general bias tendency leans towards portraying Gosar in a negative light, emphasizing controversial and provocative aspects of the reported events.";"news.yahoo.com";100
"551";"https://news.yahoo.com/hillary-clinton-says-republicans-flirting-135854802.html";18;4;0,6;22,2222222222222;"The article exhibits bias regarding the discussion of the 2020 election and the relationship between the Republican Party and Russian President Vladimir Putin. The bias tendency is towards portraying those who question the election results as actively aiding a foreign leader and negatively framing the Republican Party's interest in certain aspects of Putin's leadership, which could influence the reader's perception negatively.";"news.yahoo.com";100
"552";"https://news.yahoo.com/inside-biden-transformation-tackle-gun-145140873.html";96;20;0,59;20,8333333333333;"The article is biased regarding the topic of gun control, with a general bias tendency towards highlighting past shortcomings and emphasizing the current administration's efforts and the potential impact of proposed policies. The biases identified include discriminatory bias, political bias, word choice bias, commercial bias, opinionated bias, and emotional sensationalism bias, indicating a range of strategies used to influence the reader's perception of the issue and the actors involved.";"news.yahoo.com";100
"553";"https://news.yahoo.com/jan-6-committee-looks-to-subpoena-witnesses-after-emotional-day-of-testimony-203758866.html";61;11;0,618181818181818;18,0327868852459;"The article exhibits bias regarding the events of Jan. 6 and the subsequent investigations, particularly through the use of word choice, projection, and emotional sensationalism. The general bias tendency leans towards portraying those who downplay the events or defend Trump in a negative light, while emphasizing the severity and significance of the committee's work.";"news.yahoo.com";100
"554";"https://news.yahoo.com/jennifer-weisselberg-former-daughter-law-202650352.html";20;0;0;0;"The article does not seem to be biased as it presents factual information about Jennifer Weisselberg's situation without employing any of the discussed bias criteria.";"news.yahoo.com";100
"555";"https://news.yahoo.com/kinzinger-defends-lack-probe-blm-181950692.html";22;4;0,6;18,1818181818182;"The article exhibits bias regarding the coverage of the January 6 Committee and the comparison with the Black Lives Matter riots, with a general tendency towards favoring certain political perspectives and using word choice and opinionated statements to convey a particular narrative.";"news.yahoo.com";100
"556";"https://news.yahoo.com/letters-editor-nov-7-231801190.html";70;7;0,657142857142857;10;"The article is biased regarding several topics, including historical events, political ideologies, climate legislation, cultural comparisons, and the USPS, with a general bias tendency towards portraying certain groups or ideologies in a negative light without a balanced perspective.";"news.yahoo.com";100
"557";"https://news.yahoo.com/letters-stop-blatant-attacks-democracy-110118344.html";22;1;0,8;4,54545454545455;"The article is biased regarding the political landscape in Indiana, showing a general bias tendency towards criticizing the state's political system and advocating for a specific political stance.";"news.yahoo.com";100
"558";"https://news.yahoo.com/marjorie-taylor-greene-matt-gaetz-180410797.html";11;5;0,7;45,4545454545455;"The article exhibits bias regarding the coverage of the press conference, with instances of ad hominem, word choice, and political biases influencing the portrayal of the event and the individuals involved.";"news.yahoo.com";100
"559";"https://news.yahoo.com/marjorie-taylor-greene-matt-gaetz-184201910.html";6;1;0,6;16,6666666666667;"The article exhibits a Word Choice Bias regarding the reaction of the lawmakers to the demonstrators, implying a negative judgment about their actions. The general bias tendency leans towards portraying the lawmakers in a negative light in their response to the situation.";"news.yahoo.com";100
"560";"https://news.yahoo.com/matt-gaetz-marjorie-taylor-green-174823153.html";13;7;0,571428571428571;53,8461538461538;"The article exhibits bias regarding the actions and intentions of the GOP lawmakers and the correctional facility, employing word choice, projection, emotional sensationalism, and anecdotal evidence biases to influence the reader's perception. The general bias tendency leans towards portraying the lawmakers' efforts in a negative light and suggesting misconduct or mistreatment by the correctional facility without a balanced presentation of facts.";"news.yahoo.com";100
